EpRewMean,EpLenMean,KL,TotalRewardMean,EpRewSEM,EVAfter,EVBefore
-16629.901146454842,110.0,nan,-217594210.13298914,4003.237190448705,nan,nan
-20324.890388029497,110.0,nan,-217614535.02337718,4618.475219422942,nan,nan
-19290.895575368868,110.0,nan,-217633825.91895255,5764.591534494906,nan,nan
-16056.219229363052,110.0,nan,-217649882.13818192,2663.806332969431,nan,nan
-15537.32993844595,110.0,nan,-217665419.46812037,2685.975957130434,nan,nan
-16580.048804164642,105.875,nan,-217681999.51692453,2802.2517830484303,nan,nan
-12526.352400679463,110.0,nan,-217694525.86932522,2391.1474410690735,nan,nan
-13443.376612774033,110.0,nan,-217707969.245938,1903.266655881452,nan,nan
-13156.521657170662,105.875,nan,-217721125.76759517,2517.483100693606,nan,nan
-34242.781324669675,110.0,nan,-217755368.54891983,15431.939312571076,nan,nan
-13887.464759254208,110.0,nan,-217769256.0136791,3678.3538201667748,nan,nan
-15239.19239189876,110.0,nan,-217784495.206071,3143.9840711180514,nan,nan
-21142.881814857046,110.0,nan,-217805638.08788586,2555.033912551335,nan,nan
-17795.77159238696,110.0,nan,-217823433.85947824,3352.6524348931493,nan,nan
-12409.857686714675,110.0,nan,-217835843.71716496,1916.5222458920193,nan,nan
-17243.598125638833,105.875,nan,-217853087.3152906,2825.3330075872104,nan,nan
-14987.757921305529,110.0,nan,-217868075.0732119,3287.939260052232,nan,nan
-16008.125252086467,110.0,nan,-217884083.198464,3233.673562020145,nan,nan
-12174.016886253019,105.875,nan,-217896257.21535027,2889.0121137505794,nan,nan
-11592.80819319488,110.0,nan,-217907850.02354348,1968.5454574102566,nan,nan
-16731.139309498085,110.0,nan,-217924581.16285297,4410.9827009984765,nan,nan
-11240.627758249999,110.0,nan,-217935821.79061124,1510.140370517646,nan,nan
-12645.117922227446,105.875,nan,-217948466.90853345,2511.723355634491,nan,nan
-15617.811156572721,110.0,nan,-217964084.71969002,7075.482983480197,nan,nan
-11411.687420665177,110.0,nan,-217975496.4071107,1485.795125232143,nan,nan
-17772.746984884183,110.0,nan,-217993269.1540956,3464.3404605155883,nan,nan
-16138.639245044064,105.875,nan,-218009407.79334062,4693.961667555442,nan,nan
-14231.931013552803,110.0,nan,-218023639.72435418,2022.1775342191152,nan,nan
-12413.921536361415,105.875,nan,-218036053.64589053,2279.521025844211,nan,nan
-10588.661373179284,110.0,nan,-218046642.3072637,1277.1841086906552,nan,nan
-14519.94233694611,110.0,nan,-218061162.24960065,2844.5528486724584,nan,nan
-9950.851852475584,110.0,nan,-218071113.10145313,1550.6447579666938,nan,nan
-18595.461352737133,110.0,nan,-218089708.56280586,4953.280687711881,nan,nan
-14591.034379354094,110.0,nan,-218104299.59718522,2659.3040671492245,nan,nan
-15122.355564939451,110.0,nan,-218119421.95275018,2904.427180051077,nan,nan
-10752.983891940763,110.0,nan,-218130174.9366421,1369.5461109914652,nan,nan
-10698.211810628616,105.875,nan,-218140873.14845273,2041.7377607653198,nan,nan
-10655.763297389913,110.0,nan,-218151528.9117501,1940.4190127487504,nan,nan
-15694.190261209782,105.875,nan,-218167223.10201132,2324.051366661911,nan,nan
-11348.301025796134,110.0,nan,-218178571.40303713,1500.0103336575628,nan,nan
-13884.772388363579,110.0,nan,-218192456.1754255,1649.6458110393935,nan,nan
-20511.07786500471,110.0,nan,-218212967.2532905,5041.550295211002,nan,nan
-14519.328250673838,110.0,nan,-218227486.58154118,1963.9174286797397,nan,nan
-20689.338589713614,110.0,nan,-218248175.9201309,5326.336748220982,nan,nan
-11556.584165834927,110.0,nan,-218259732.50429675,1766.02803241608,nan,nan
-15276.588463928596,110.0,nan,-218275009.09276068,2812.3377992844507,nan,nan
-14107.758863971538,110.0,nan,-218289116.85162467,2681.972092524955,nan,nan
-21352.85471779012,110.0,nan,-218310469.70634246,4837.632279430806,nan,nan
-15123.57228235496,110.0,nan,-218325593.2786248,2913.5055201861,nan,nan
-15138.017506124363,110.0,nan,-218340731.29613093,2745.069609299265,nan,nan
-10160.67379681835,105.875,nan,-218350891.96992776,2303.929617050596,nan,nan
-14032.912764847435,110.0,nan,-218364924.8826926,3265.4350839673334,nan,nan
-20546.19498577129,105.875,nan,-218385471.07767838,5128.334862635607,nan,nan
-12898.841984580904,110.0,nan,-218398369.91966295,2091.110254555892,nan,nan
-12344.286424350124,105.875,nan,-218410714.2060873,2678.5928908736796,nan,nan
-20266.450819967296,105.875,nan,-218430980.65690726,4005.7129617467267,nan,nan
-19007.03352575951,105.875,nan,-218449987.69043303,6631.736877137082,nan,nan
-11129.863261234741,110.0,nan,-218461117.55369425,2444.795831654953,nan,nan
-15036.428468409507,110.0,nan,-218476153.98216265,2446.491018737466,nan,nan
-10333.032764768072,110.0,nan,-218486487.01492742,1247.5263157739942,nan,nan
-13892.8816108641,110.0,nan,-218500379.8965383,2612.772281231501,nan,nan
-19231.04084273773,110.0,nan,-218519610.93738103,4830.4281987491495,nan,nan
-14866.678360523241,110.0,nan,-218534477.61574155,2558.9418084525237,nan,nan
-13573.891552724781,105.875,nan,-218548051.50729427,2946.919178004628,nan,nan
-16003.002390453245,110.0,nan,-218564054.5096847,3402.3242027672914,nan,nan
-13042.709383153135,110.0,nan,-218577097.21906787,1772.793794338039,nan,nan
-15720.349433318752,110.0,nan,-218592817.5685012,2435.8701645805418,nan,nan
-14940.98826689049,105.875,nan,-218607758.5567681,3270.3836092256843,nan,nan
-14973.893557776179,110.0,nan,-218622732.45032588,3560.590664986244,nan,nan
-13480.386445176438,110.0,nan,-218636212.83677104,3759.640300516923,nan,nan
-16028.089990865632,110.0,nan,-218652240.9267619,2656.133428985182,nan,nan
-16603.681689521985,110.0,nan,-218668844.60845143,2777.0694665887686,nan,nan
-15667.219240211754,110.0,nan,-218684511.82769164,3315.8536370932875,nan,nan
-17148.867450593152,110.0,nan,-218701660.69514224,4043.162423215593,nan,nan
-20055.13002892405,110.0,nan,-218721715.82517117,6474.128964741087,nan,nan
-16190.12844984197,105.875,nan,-218737905.953621,2645.1514737784155,nan,nan
-16195.4140270689,110.0,nan,-218754101.36764807,3959.20009037781,nan,nan
-13389.318480799564,110.0,nan,-218767490.68612885,2871.257646550675,nan,nan
-10325.835765597332,105.875,nan,-218777816.52189445,1892.4006557289933,nan,nan
-15706.764345983154,110.0,nan,-218793523.28624043,3863.49507191676,nan,nan
-18639.860697475557,110.0,nan,-218812163.1469379,4155.8107680624635,nan,nan
-10315.911996580026,110.0,nan,-218822479.05893448,1655.654617753531,nan,nan
-19302.188991053008,110.0,nan,-218841781.24792552,4708.118813292774,nan,nan
-10405.749747602435,105.875,nan,-218852186.99767312,2469.3960026401815,nan,nan
-16679.122160111114,110.0,nan,-218868866.11983323,3699.007653861403,nan,nan
-17246.07243129457,110.0,nan,-218886112.19226453,4068.1414157156346,nan,nan
-14763.82451548227,110.0,nan,-218900876.01678002,3067.630445442768,nan,nan
-10648.531907254559,110.0,nan,-218911524.54868728,1588.7753312240247,nan,nan
-17308.563681636493,110.0,nan,-218928833.1123689,3886.829192737758,nan,nan
-21878.093124800245,105.875,nan,-218950711.20549372,7126.584883277495,nan,nan
-16367.911991034964,105.875,nan,-218967079.11748475,3919.006236125444,nan,nan
-20834.403826125537,110.0,nan,-218987913.52131087,4657.11983953671,nan,nan
-20753.317849406896,110.0,nan,-219008666.83916026,4069.5606402671906,nan,nan
-16256.356946906773,110.0,nan,-219024923.19610718,3310.478260857492,nan,nan
-19407.185249166658,110.0,nan,-219044330.38135636,4849.338246051483,nan,nan
-19512.60341743985,110.0,nan,-219063842.98477378,4264.888735480992,nan,nan
-16294.466603583973,110.0,nan,-219080137.45137736,3161.047054705514,nan,nan
-13358.609268055,105.875,nan,-219093496.06064543,3294.7749288388222,nan,nan
-14952.018280399898,110.0,nan,-219108448.07892582,2487.4352413922156,nan,nan
-8211.568988007213,110.0,nan,-219116659.6479138,1298.7267850089854,nan,nan
-11866.880918323339,110.0,nan,-219128526.52883214,2019.5451265519876,nan,nan
-27061.297825042413,110.0,nan,-219155587.82665718,7775.430052366897,nan,nan
-12851.578640615533,110.0,nan,-219168439.4052978,2390.0725962916176,nan,nan
-12322.115050975963,105.875,nan,-219180761.52034876,2441.9353043046567,nan,nan
-16460.755638552695,110.0,nan,-219197222.2759873,3263.819008258887,nan,nan
-13799.90063611412,110.0,nan,-219211022.1766234,2392.8547572987563,nan,nan
-21312.957563730317,110.0,nan,-219232335.13418713,4992.419550933,nan,nan
-12868.544327092623,110.0,nan,-219245203.6785142,2495.829169436344,nan,nan
-14879.951973821584,105.875,nan,-219260083.63048804,3633.775984026364,nan,nan
-20960.058056129787,110.0,nan,-219281043.68854415,4226.997266262171,nan,nan
-17548.092786448917,102.08,nan,-219298591.78133062,2989.97602261901,nan,nan
-9332.51311631002,110.0,nan,-219307924.29444692,1155.9758070187713,nan,nan
-18397.081858790476,110.0,nan,-219326321.3763057,3129.106062886329,nan,nan
-13252.500855622045,110.0,nan,-219339573.87716132,3972.2206763809368,nan,nan
-18185.538713056023,110.0,nan,-219357759.4158744,3431.9774054273066,nan,nan
-10322.018785984592,110.0,nan,-219368081.43466038,1417.7075578317965,nan,nan
-11703.699354965565,110.0,nan,-219379785.13401535,2862.524284232206,nan,nan
-12571.794160179463,110.0,nan,-219392356.92817554,2014.8174512699698,nan,nan
-19950.464576588485,110.0,nan,-219412307.39275214,5653.5308550326445,nan,nan
-18932.38532840613,110.0,nan,-219431239.77808055,3449.2576293491747,nan,nan
-16191.978626283977,110.0,nan,-219447431.75670683,3172.8330648375522,nan,nan
-24249.627481668373,105.875,nan,-219471681.3841885,8783.034556614259,nan,nan
-13152.064763312694,110.0,nan,-219484833.4489518,1814.5155489575384,nan,nan
-8794.939258266286,105.875,nan,-219493628.3882101,1253.6194153163467,nan,nan
-11365.065286265559,110.0,nan,-219504993.45349637,2148.9627177688826,nan,nan
-15385.425487627335,110.0,nan,-219520378.878984,5570.819298145977,nan,nan
-12107.530480155669,105.875,nan,-219532486.40946415,3087.589856300628,nan,nan
-13401.98012811591,110.0,nan,-219545888.38959226,3175.5552261434614,nan,nan
-16833.104280997864,110.0,nan,-219562721.49387327,2407.297688909245,nan,nan
-16585.852157705947,110.0,nan,-219579307.34603098,4797.641773161146,nan,nan
-14133.521150963532,110.0,nan,-219593440.86718196,2707.4834409499485,nan,nan
-12509.78131318148,110.0,nan,-219605950.64849514,2108.071318350544,nan,nan
-11145.88139350307,105.875,nan,-219617096.52988863,2563.1182559996673,nan,nan
-10357.629065670046,110.0,nan,-219627454.1589543,1455.8076402860027,nan,nan
-11150.170023303803,110.0,nan,-219638604.32897758,2356.5094221210684,nan,nan
-18839.90506852641,110.0,nan,-219657444.2340461,4373.574737818485,nan,nan
-15812.80199047795,110.0,nan,-219673257.03603658,3131.682328121371,nan,nan
-21287.18634383736,105.875,nan,-219694544.22238043,3957.505222934154,nan,nan
-15164.772180009311,110.0,nan,-219709708.99456045,4695.848196726635,nan,nan
-13691.387477422657,110.0,nan,-219723400.38203788,2194.031321907859,nan,nan
-12094.735607743452,110.0,nan,-219735495.11764562,1755.9641163952426,nan,nan
-14553.71138890211,110.0,nan,-219750048.82903454,3488.4303007272615,nan,nan
-13568.860377567122,105.875,nan,-219763617.68941212,2368.6039655430604,nan,nan
-17909.243014504038,110.0,nan,-219781526.93242663,4954.706145673319,nan,nan
-13800.343838028071,110.0,nan,-219795327.27626467,2374.8855085034656,nan,nan
-11444.660652979754,110.0,nan,-219806771.93691763,1759.1638895340163,nan,nan
-13118.272417101962,110.0,nan,-219819890.20933473,2983.6992913845397,nan,nan
-14123.086342099246,110.0,nan,-219834013.29567683,4076.0053148104653,nan,nan
-19654.01665482514,105.875,nan,-219853667.31233165,4921.190454653933,nan,nan
-7750.626927118554,110.0,nan,-219861417.93925875,1713.9769238491417,nan,nan
-14796.984484498073,110.0,nan,-219876214.92374325,2572.979429499542,nan,nan
-14200.955007181734,105.875,nan,-219890415.87875044,1847.3278814878497,nan,nan
-13648.873134122865,105.875,nan,-219904064.75188458,2799.56364133713,nan,nan
-15831.43705473175,105.875,nan,-219919896.1889393,3515.736433080855,nan,nan
-13242.195973926851,110.0,nan,-219933138.38491324,2632.2260473287392,nan,nan
-12855.369989939034,110.0,nan,-219945993.75490317,2806.5791982990418,nan,nan
-12517.200234318472,98.57692307692308,nan,-219958510.9551375,1752.7770690037228,nan,nan
-14811.622879442953,110.0,nan,-219973322.57801694,3118.0585958457013,nan,nan
-10679.215472829092,110.0,nan,-219984001.79348975,1881.0681092122802,nan,nan
-16687.323371089893,110.0,nan,-220000689.11686084,2838.4758081090436,nan,nan
-10326.853550669499,110.0,nan,-220011015.9704115,1516.5097895652157,nan,nan
-13013.42370691204,110.0,nan,-220024029.39411843,2578.82248766915,nan,nan
-15069.068958385164,110.0,nan,-220039098.4630768,2438.722920186554,nan,nan
-13934.797770114965,105.875,nan,-220053033.2608469,2363.66078502552,nan,nan
-17939.092317628176,110.0,nan,-220070972.35316455,3381.67659006516,nan,nan
-20936.841435352293,110.0,nan,-220091909.1945999,6743.242946899902,nan,nan
-9512.003889479356,110.0,nan,-220101421.19848937,1529.5607049524615,nan,nan
-13742.578015902065,110.0,nan,-220115163.77650526,2211.6074379485067,nan,nan
-13382.341670864247,110.0,nan,-220128546.11817613,2436.893794373042,nan,nan
-9441.709945999537,102.08,nan,-220137987.82812214,1862.1380624810101,nan,nan
-21011.413089400055,110.0,nan,-220158999.24121153,4552.665455076087,nan,nan
-20585.73103913301,105.875,nan,-220179584.97225067,5243.191838342,nan,nan
-16441.49792209711,110.0,nan,-220196026.47017276,4054.9572044667807,nan,nan
-11754.745408103687,110.0,nan,-220207781.21558088,2454.6426468759782,nan,nan
-11332.656202956756,110.0,nan,-220219113.87178382,1836.0352953774004,nan,nan
-14216.690948342217,110.0,nan,-220233330.56273216,3113.981928236393,nan,nan
-14514.901922353783,110.0,nan,-220247845.4646545,3101.958472049913,nan,nan
-19842.6357931385,110.0,nan,-220267688.10044765,6161.889950069651,nan,nan
-18101.728334367297,110.0,nan,-220285789.82878202,3979.4256282149704,nan,nan
-10482.497666780799,110.0,nan,-220296272.3264488,1384.5747758201353,nan,nan
-17457.90077896213,110.0,nan,-220313730.22722775,3862.100491835636,nan,nan
-18671.500503140353,110.0,nan,-220332401.7277309,3929.9944061000933,nan,nan
-11845.802000712725,110.0,nan,-220344247.5297316,2256.792836058839,nan,nan
-11481.32765931267,110.0,nan,-220355728.8573909,1586.2375515074689,nan,nan
-17131.594575383897,110.0,nan,-220372860.4519663,3468.899661572493,nan,nan
-23807.75245624474,110.0,nan,-220396668.20442253,6158.305772622942,nan,nan
-13912.383395780382,110.0,nan,-220410580.58781832,2025.0643038194983,nan,nan
-14323.06224938237,110.0,nan,-220424903.65006772,1912.4237996305576,nan,nan
-15581.360754239458,110.0,nan,-220440485.01082197,3985.1353322148493,nan,nan
-14572.903605648096,110.0,nan,-220455057.9144276,4441.518050479547,nan,nan
-14539.11330802465,105.875,nan,-220469597.02773562,2710.41319783465,nan,nan
-13886.1980521881,105.875,nan,-220483483.22578782,2726.30581308398,nan,nan
-15689.239751936726,110.0,nan,-220499172.46553975,2155.059157444931,nan,nan
-11038.750415398375,105.875,nan,-220510211.21595514,2194.301081550866,nan,nan
-15797.360763818879,110.0,nan,-220526008.57671896,2455.3406071650447,nan,nan
-13634.781642351334,110.0,nan,-220539643.3583613,2831.427701091217,nan,nan
-15384.413364374996,110.0,nan,-220555027.77172568,2988.622394717733,nan,nan
-17501.065500211284,110.0,nan,-220572528.83722588,4429.773459503797,nan,nan
-12833.669108204625,110.0,nan,-220585362.5063341,2258.760426677572,nan,nan
-17001.153635501112,105.875,nan,-220602363.6599696,3765.7378852121674,nan,nan
-12968.426218011673,110.0,nan,-220615332.0861876,2150.190526850579,nan,nan
-14377.115800465328,110.0,nan,-220629709.20198807,2680.099739787713,nan,nan
-13419.756286536607,110.0,nan,-220643128.9582746,2186.1808555154653,nan,nan
-11329.327843812955,110.0,nan,-220654458.28611842,1699.4365239188144,nan,nan
-10599.39884642352,110.0,nan,-220665057.68496484,1869.7632422771724,nan,nan
-17111.31475424926,110.0,nan,-220682168.99971908,3663.47008688486,nan,nan
-18717.952599352113,110.0,nan,-220700886.95231843,3736.7492356862845,nan,nan
-17486.34660210506,110.0,nan,-220718373.29892054,2836.5781839581427,nan,nan
-8015.556989375705,110.0,nan,-220726388.8559099,1082.89489836463,nan,nan
-15395.124225821664,110.0,nan,-220741783.98013574,3573.546036075844,nan,nan
-15441.766484382428,110.0,nan,-220757225.74662012,2787.1775636005805,nan,nan
-13603.463142926346,110.0,nan,-220770829.20976305,1960.9504970588632,nan,nan
-20523.565204820134,110.0,nan,-220791352.77496788,4959.980756160851,nan,nan
-12890.588700494121,110.0,nan,-220804243.36366838,1795.6564817109065,nan,nan
-27622.594949242633,110.0,nan,-220831865.95861763,17099.549657465144,nan,nan
-22756.12402259216,110.0,nan,-220854622.08264023,7198.283295683211,nan,nan
-8997.745309718344,105.875,nan,-220863619.82794994,1222.4466756889087,nan,nan
-17427.77392392354,110.0,nan,-220881047.60187387,5187.121195923082,nan,nan
-20107.295143726547,110.0,nan,-220901154.8970176,4879.701609526583,nan,nan
-13103.830273609792,105.875,nan,-220914258.7272912,1877.2794151099713,nan,nan
-32353.13962758559,110.0,nan,-220946611.86691877,6697.840235417475,nan,nan
-16808.568300075374,110.0,nan,-220963420.43521884,4096.471123121473,nan,nan
-17729.014224774426,110.0,nan,-220981149.4494436,3982.1167488024166,nan,nan
-10911.427246502739,110.0,nan,-220992060.87669012,1818.3816022206452,nan,nan
-15114.018966079655,110.0,nan,-221007174.8956562,3631.8592512627633,nan,nan
-12279.203746223771,102.08,nan,-221019454.09940243,2257.4302458659467,nan,nan
-16673.061282169307,110.0,nan,-221036127.1606846,4579.64318186238,nan,nan
-14450.32849590634,110.0,nan,-221050577.4891805,2233.139299434339,nan,nan
-12323.38567775104,110.0,nan,-221062900.87485826,2264.896944328752,nan,nan
-12346.556060457646,110.0,nan,-221075247.43091872,1672.9917363919883,nan,nan
-13062.013249345906,110.0,nan,-221088309.44416806,2250.4258641550196,nan,nan
-14498.517595287663,110.0,nan,-221102807.96176335,1790.0590904214525,nan,nan
-22115.418445370207,110.0,nan,-221124923.38020873,5617.405435260033,nan,nan
-15426.893829588318,105.875,nan,-221140350.2740383,2712.7488191759785,nan,nan
-11335.293853297102,105.875,nan,-221151685.5678916,1952.9999238783128,nan,nan
-16044.469620847598,110.0,nan,-221167730.03751245,4076.6681752141476,nan,nan
-15336.560440854326,110.0,nan,-221183066.59795332,4107.9378666724715,nan,nan
-10397.378405994006,110.0,nan,-221193463.9763593,1714.1041703203105,nan,nan
-10343.48933089091,110.0,nan,-221203807.4656902,1553.0874370820618,nan,nan
-14411.267598806433,110.0,nan,-221218218.733289,1813.6578085119306,nan,nan
-20398.939983559718,110.0,nan,-221238617.67327255,5231.202188779667,nan,nan
-14333.565624702715,110.0,nan,-221252951.23889726,3315.9605963537197,nan,nan
-11264.911372040782,110.0,nan,-221264216.1502693,2266.083079241162,nan,nan
-12655.373560229567,110.0,nan,-221276871.52382952,2187.43828807092,nan,nan
-12344.131986117432,105.875,nan,-221289215.65581563,2272.8308664318834,nan,nan
-15057.242699526993,110.0,nan,-221304272.89851516,3088.9150570066836,nan,nan
-12208.622950468061,110.0,nan,-221316481.52146563,2111.4421678171047,nan,nan
-14936.43184350402,110.0,nan,-221331417.95330912,2289.366624484103,nan,nan
-15795.692816582403,110.0,nan,-221347213.6461257,4470.847838600288,nan,nan
-18944.488460163284,110.0,nan,-221366158.13458586,5212.044536380832,nan,nan
-11860.733911423826,110.0,nan,-221378018.86849728,2452.3830840738506,nan,nan
-12033.330291806353,110.0,nan,-221390052.1987891,1913.666791798768,nan,nan
-13893.274266212688,110.0,nan,-221403945.4730553,3303.0481144866203,nan,nan
-10813.617115238249,110.0,nan,-221414759.09017053,2208.678105120616,nan,nan
-14075.58546928822,110.0,nan,-221428834.6756398,3225.680720917723,nan,nan
-10657.851539771777,110.0,nan,-221439492.52717957,1286.905713885951,nan,nan
-16279.453031734587,105.875,nan,-221455771.98021132,4229.817728447657,nan,nan
-14824.834341352962,110.0,nan,-221470596.81455266,3437.7829192006343,nan,nan
-11277.25179873535,105.875,nan,-221481874.0663514,1776.2561732180789,nan,nan
-23774.525652307384,110.0,nan,-221505648.59200373,5960.56095949761,nan,nan
-14497.978818410931,110.0,nan,-221520146.57082215,2449.5011364888624,nan,nan
-12190.051779506242,110.0,nan,-221532336.62260166,1946.6901943273967,nan,nan
-14586.184843682233,105.875,nan,-221546922.80744535,2914.877432192202,nan,nan
-19522.546420371884,105.875,nan,-221566445.3538657,4383.750765375811,nan,nan
-15418.87479222083,110.0,nan,-221581864.22865793,3328.6037413702275,nan,nan
-12263.54711315319,110.0,nan,-221594127.77577108,1459.7746363747003,nan,nan
-19488.10957093056,110.0,nan,-221613615.885342,5365.610285545718,nan,nan
-10558.83705630802,105.875,nan,-221624174.7223983,1611.692608413089,nan,nan
-17662.90082927049,110.0,nan,-221641837.6232276,6089.442526020992,nan,nan
-19106.930671206548,110.0,nan,-221660944.5538988,3596.860140759796,nan,nan
-10599.064265473897,110.0,nan,-221671543.61816427,1655.841147029546,nan,nan
-11897.706860679873,110.0,nan,-221683441.32502496,2390.4990811762823,nan,nan
-16349.281115601862,110.0,nan,-221699790.60614055,3432.4468940480747,nan,nan
-21536.45874175621,105.875,nan,-221721327.0648823,4409.471400150303,nan,nan
-15486.994704623869,110.0,nan,-221736814.05958694,3834.131760963759,nan,nan
-18830.354871303156,110.0,nan,-221755644.41445825,2745.728475914873,nan,nan
-16385.884635047176,110.0,nan,-221772030.2990933,3724.030989761247,nan,nan
-12810.682218680544,105.875,nan,-221784840.98131198,1980.3351775084373,nan,nan
-15624.29677732672,110.0,nan,-221800465.2780893,3242.9067416364396,nan,nan
-15147.520073230353,110.0,nan,-221815612.79816255,4020.216875818514,nan,nan
-13538.194250069017,110.0,nan,-221829150.99241263,2196.747421029479,nan,nan
-13814.603444325274,110.0,nan,-221842965.59585696,3119.4226415615185,nan,nan
-13134.933603937427,105.875,nan,-221856100.5294609,4225.4240931584845,nan,nan
-14124.978633975466,110.0,nan,-221870225.50809488,3300.3452092962043,nan,nan
-9131.982333343394,110.0,nan,-221879357.4904282,1441.8136178429486,nan,nan
-8680.87470056083,110.0,nan,-221888038.36512876,1397.8005234436348,nan,nan
-10958.671579052325,105.875,nan,-221898997.03670782,2086.0864225934806,nan,nan
-10782.16783714181,110.0,nan,-221909779.20454496,1780.0238355579781,nan,nan
-13083.06731700808,110.0,nan,-221922862.27186197,2807.3445110590997,nan,nan
-12771.758079340998,110.0,nan,-221935634.02994132,1892.4806386051641,nan,nan
-10755.368381725259,110.0,nan,-221946389.39832306,1735.5201123379468,nan,nan
-20193.849571395367,110.0,nan,-221966583.24789447,3482.7908430127723,nan,nan
-11536.875809168449,105.875,nan,-221978120.12370363,1926.7455128782747,nan,nan
-16014.445297795844,110.0,nan,-221994134.56900144,2319.282015545951,nan,nan
-11656.434304398646,110.0,nan,-222005791.00330582,1622.2039997819045,nan,nan
-12800.282773052846,110.0,nan,-222018591.28607887,1999.1326430351962,nan,nan
-12427.241038921557,110.0,nan,-222031018.5271178,2294.050605552116,nan,nan
-14426.463436146514,110.0,nan,-222045444.99055395,2441.5683711489673,nan,nan
-13592.60472062184,110.0,nan,-222059037.59527457,2495.6005926917514,nan,nan
-14623.856903008636,110.0,nan,-222073661.45217758,2223.531395664571,nan,nan
-20127.651661267006,105.875,nan,-222093789.10383886,4398.993985753938,nan,nan
-21556.63819568943,105.875,nan,-222115345.74203455,4609.057473599258,nan,nan
-15522.719800878393,110.0,nan,-222130868.46183544,3480.4414502170225,nan,nan
-14134.789037913657,105.875,nan,-222145003.25087336,2785.0370531185526,nan,nan
-13926.828376342071,105.875,nan,-222158930.0792497,1964.3401085312503,nan,nan
-14300.068232387528,105.875,nan,-222173230.1474821,2600.491733152726,nan,nan
-8089.6299493464685,110.0,nan,-222181319.77743146,1131.110857429992,nan,nan
-15758.431029711379,110.0,nan,-222197078.20846117,3293.3051582435696,nan,nan
-20473.156987568866,110.0,nan,-222217551.36544874,4292.5443904502645,nan,nan
-12504.34580900619,105.875,nan,-222230055.71125776,2014.28047424276,nan,nan
-15385.399983129968,110.0,nan,-222245441.1112409,2686.3182668506824,nan,nan
-10626.310218760933,110.0,nan,-222256067.42145965,1499.5527992758632,nan,nan
-24713.929080667556,110.0,nan,-222280781.3505403,6156.958837379736,nan,nan
-17311.445669586854,110.0,nan,-222298092.7962099,2731.7707827491404,nan,nan
-18462.179433625453,110.0,nan,-222316554.97564352,3583.8680745853503,nan,nan
-28410.067850449228,110.0,nan,-222344965.04349396,10824.422785331019,nan,nan
-17990.173927965836,110.0,nan,-222362955.21742192,4247.465096147693,nan,nan
-16375.986935358798,110.0,nan,-222379331.20435727,4091.8697076876165,nan,nan
-13496.160280526896,110.0,nan,-222392827.3646378,2283.885826763923,nan,nan
-9282.770457721073,110.0,nan,-222402110.1350955,1551.2444349854834,nan,nan
-20992.238767628754,110.0,nan,-222423102.37386313,4133.270681553057,nan,nan
-17172.742413788837,110.0,nan,-222440275.11627692,2719.5893938899185,nan,nan
-19411.048766943295,110.0,nan,-222459686.16504386,2814.10640234674,nan,nan
-15483.31869602999,110.0,nan,-222475169.48373988,2908.131463718279,nan,nan
-10953.52979399875,105.875,nan,-222486123.0135339,2287.0926794084394,nan,nan
-15878.553179606892,105.875,nan,-222502001.5667135,3534.9673794863543,nan,nan
-18697.283975703245,110.0,nan,-222520698.8506892,5046.188658850465,nan,nan
-11956.713839498014,110.0,nan,-222532655.5645287,2329.8382818677887,nan,nan
-15468.198935891023,110.0,nan,-222548123.7634646,3027.6110237536873,nan,nan
-25240.440422539094,105.875,nan,-222573364.20388713,5933.798513535145,nan,nan
-12945.243740461374,110.0,nan,-222586309.4476276,1913.1567824972774,nan,nan
-14981.353115037875,110.0,nan,-222601290.80074266,3080.7058126694733,nan,nan
-16388.755472029905,110.0,nan,-222617679.5562147,5333.189142032177,nan,nan
-12273.400212730054,105.875,nan,-222629952.95642743,1941.480262967274,nan,nan
-13197.686518565402,110.0,nan,-222643150.642946,3638.4948335165686,nan,nan
-12280.685538725522,110.0,nan,-222655431.32848474,1259.4128418544926,nan,nan
-13868.512123337066,110.0,nan,-222669299.8406081,2266.5545000426323,nan,nan
-11102.293456127287,110.0,nan,-222680402.13406423,2149.212527850102,nan,nan
-16873.110067488276,110.0,nan,-222697275.2441317,3469.4897942978096,nan,nan
-17500.95476112698,110.0,nan,-222714776.19889283,4343.759604787653,nan,nan
-23981.347848323287,110.0,nan,-222738757.54674116,4683.991146554975,nan,nan
-11413.95897403104,102.08,nan,-222750171.5057152,2344.8840591976013,nan,nan
-14449.760305652459,110.0,nan,-222764621.26602083,3404.648194780231,nan,nan
-20507.894238456116,102.08,nan,-222785129.16025928,6299.754541198,nan,nan
-12737.77605925235,110.0,nan,-222797866.93631852,1748.0950541785871,nan,nan
-11821.82511017343,110.0,nan,-222809688.76142868,1962.2106948885632,nan,nan
-15476.775078005667,105.875,nan,-222825165.53650668,4625.5568580607305,nan,nan
-19807.658395497176,105.875,nan,-222844973.19490218,7500.68193682988,nan,nan
-14730.259676069849,110.0,nan,-222859703.45457825,2989.154646893898,nan,nan
-18772.08724960104,105.875,nan,-222878475.54182786,4175.416466629058,nan,nan
-16081.298403036877,110.0,nan,-222894556.84023088,2231.107068747544,nan,nan
-15379.762058601342,105.875,nan,-222909936.6022895,3133.2489220466155,nan,nan
-12336.906377537713,105.875,nan,-222922273.50866702,1983.920523911006,nan,nan
